Date,Open,High,Low,Close,Volume,Total Income From Operations,Net P/L After M.I & Associates,Basic EPS,EPS_TTM,Annualized_Sales,Annualized_Profit,Equity Share Capital,Reserves,Borrowings,Total,Avg_Assets,Cash from Operating Activity,Daily_PE,Total_Equity,Net_Margin,Asset_Turnover,Equity_Multiplier,DuPont_ROE,Debt_to_Equity,Earnings_Quality,Earnings_Yield
2022-11-25,784.1590590980275,785.1213945985398,776.6528539412901,778.3610229492188,8410496.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.349169298620113,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.662611279664091
2022-11-28,771.2638148082744,773.4530928760762,767.0054918764588,769.9887084960938,16105980.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.237850132909104,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.767675703569303
2022-11-29,768.5452344199248,775.8108561300074,766.4280844466838,768.8339233398438,12638236.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.222495989095115,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.782346709323765
2022-11-30,768.4729015633509,776.0753745164528,768.4729015633509,773.9341430664062,15184806.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.290309042233828,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.717881123839593
2022-12-01,780.4540790252827,787.6715951691663,777.0859048248036,779.2511596679688,20446366.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.361004649221762,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.65157370212272
2022-12-02,774.680127315897,778.8181584847341,772.3464753255907,773.2847290039062,7811078.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.28167436516296,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.726042320385728
2022-12-05,774.6559840761946,776.893425827618,768.0399276122688,776.0994873046875,11592622.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.319099684944653,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.69076790157361
2022-12-06,770.349534240186,776.46034090485,769.8683665111166,775.2333984375,12353092.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.307584077084163,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.701594403903059
2022-12-07,776.6770235994021,778.8181968355076,772.0096606526566,774.8966674804688,11674720.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.30310686717815,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.705810226870755
2022-12-08,774.6800661101757,782.378749996985,772.2742273955479,779.2511596679688,14803634.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.361004649221762,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.65157370212272
2022-12-09,782.3787950839879,786.637118107019,779.4917884600618,784.8087158203125,11963384.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.434898495151076,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.583226904072745
2022-12-12,781.8976595918489,795.659046653405,780.1654672932444,790.9195556640625,14434808.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.516148858716425,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.509184525960174
2022-12-13,793.9267873639345,797.2949616133573,791.5209486143468,793.1088256835938,17031702.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.54525762110881,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.482935703706898
2022-12-14,795.3703041942985,801.3849011709643,793.9268009198986,799.8211059570312,14227640.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.634504799322313,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.403352754739696
2022-12-15,797.3190413162754,803.2614512642567,782.8840088582007,785.1695556640625,18182648.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.439696259328047,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.578822746940391
2022-12-16,779.5158401167187,791.5690570624564,774.1989129626363,788.9467163085938,14647958.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.489917780994464,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.532963183103215
2022-12-19,791.0398199705028,792.3149263180803,782.4750101040391,791.4006958007812,9604542.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.522546148128988,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.503403320096721
2022-12-20,779.5880032718654,787.3829564457624,779.5880032718654,785.939453125,7174698.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.449932896223904,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.569439439762824
2022-12-21,789.5962507751079,791.4247116571615,773.0200458484181,778.3369140625,9269198.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.348848744349155,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.662910577817037
2022-12-22,780.5502482170808,783.1004606156,774.198857837481,775.6664428710938,9747096.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.31334188101441,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.696178130590985
2022-12-23,763.6132225912555,771.8652612871225,762.867389080973,768.7376708984375,10693152.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.221216206600683,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.78357154165487
2022-12-26,769.6278068793584,788.6339327760353,765.0567133092716,784.0387573242188,9907322.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.424661046725419,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.592638029359419
2022-12-27,785.7469331059018,787.1663544691063,776.3641620124755,784.8327026367188,7926772.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.435217426362435,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.582934012220056
2022-12-28,780.9833552219441,785.7469276450677,780.9833552219441,784.2072143554688,8691870.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.426900868973124,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.590577416686262
2022-12-29,779.5398097026953,790.7991460730816,775.1611952076266,789.7406005859375,11012896.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.50047334910168,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.523380201574916
2022-12-30,791.5209337293505,791.5209337293505,779.4917402076278,783.4132690429688,7122640.0,40929.79,11125.21,20.01,75.21000000000001,148365.81,41738.79,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.416344489336108,247326.16999999998,0.27181204692230276,0.07564973578837299,8.583540916838682,0.17649914193599212,7.2170669606050994,-0.2865337016238372,9.60029692781153
2023-01-02,782.8599557722763,788.9948447926183,778.7941116415499,783.6779174804688,4381378.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.933805520097208,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.06663557059666
2023-01-03,780.5503292014555,790.5586422632767,780.5503292014555,788.8023681640625,8378030.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.998762430777823,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.00123772239889
2023-01-04,786.709274515468,791.8818278494382,773.2365774595456,774.7041625976562,10351600.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.8200552997548,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.183242043707933
2023-01-05,777.085950452134,778.5535356487463,764.7680672572426,769.7240600585938,10941436.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.756928128515575,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.249127459260485
2023-01-06,770.8307523930382,774.2470317456477,759.3789361975485,767.1738891601562,9092462.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.724602473826293,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.283196693042147
2023-01-09,767.9437146970364,775.4258965646997,765.0567082508069,768.6654663085938,10729340.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.743509523495927,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.263242393190627
2023-01-10,769.8684118966518,769.8684118966518,753.0275403864125,754.6154174804688,16371766.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.565412821402823,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.454331858657243
2023-01-11,754.4469115539331,768.9060251968651,750.6216516314828,765.48974609375,15195798.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.703254482111168,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.305820607339435
2023-01-12,763.998177755398,771.7449667913606,762.2419037187744,769.5797119140625,9250070.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.755098389074185,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.251049862500727
2023-01-13,769.2669828560861,774.6320153125537,763.1320937043018,770.1812133789062,9244546.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.762722948141796,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.243043926493241
2023-01-16,777.0858851595061,780.1172653577423,760.3893883970367,762.7952270507812,14748094.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.669099087980495,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.34222517424694
2023-01-17,764.960465126677,775.1611973011755,759.0420786732492,774.1507568359375,10786354.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.813040395942927,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.190521588125092
2023-01-18,772.274237215273,789.884965083016,769.724024650822,787.8159790039062,19090642.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.986259082315962,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.01375982494623
2023-01-19,787.6716113274065,793.9267921137573,785.7469403162216,791.087890625,11172162.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.027733434212195,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,9.972343267405199
2023-01-20,791.0878917418223,803.068980550622,790.7510978089086,799.195556640625,18843404.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.130505217906261,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,9.871176002480523
2023-01-23,801.7458215030824,809.6129030380878,799.4121694938297,805.0418090820312,15444400.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.20461159946801,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,9.799491046304324
2023-01-24,805.9800889805086,819.1400156177996,805.9560070977172,815.8199462890625,24983940.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.34123394966488,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,9.670025887311118
2023-01-25,813.8471429635326,814.5929177332151,791.6653214666925,793.2772216796875,14704142.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.055485127135093,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,9.94482103405895
2023-01-27,785.2657804091282,787.6716191971464,765.032652707376,777.4708862304688,35179948.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.85512595044326,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.147003752448464
2023-01-30,767.4626270039054,782.0420345725445,761.2074457179801,776.677001953125,18512822.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.845062770352706,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.157375563022178
2023-01-31,779.3473843212695,780.7908875770869,767.4625643428925,771.552490234375,18596244.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.780105085997908,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.224839009467203
2023-02-01,781.4164646974513,801.1443434244188,772.7554447685386,783.1246337890625,17302790.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.9267921636337,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.073747727523191
2023-02-02,773.7658936298407,781.6570569523664,764.4553088538455,771.4803466796875,17497106.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.779190603114305,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.225795166335521
2023-02-03,775.1612302770866,798.9790334420251,773.2365593142633,798.1610717773438,14411100.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.117392214188664,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,9.883969888975903
2023-02-06,798.7384939446326,803.2614827057959,792.0983552594887,794.7688598632812,11167672.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.074392950478911,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,9.92615639389431
2023-02-07,798.449739262286,801.0961617651983,785.5544206626682,795.9476318359375,10264588.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.089334919963715,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,9.911456086379937
2023-02-08,795.9717323644562,802.6839988300309,793.9267694733884,795.8514404296875,8444826.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.088115609452244,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,9.91265404475571
2023-02-09,798.73841772385,799.5323562116175,786.9738904271942,794.19140625,11777336.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.067073219039168,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,9.933373665235376
2023-02-10,793.3494214707791,798.0167252205403,790.173667284601,797.3430786132812,8172116.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.10702343279606,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,9.894109840045703
2023-02-13,796.3326188427218,799.5805011250109,791.3044393965116,797.9445190429688,5736944.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.11464721818949,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,9.886652281867711
2023-02-14,801.1443690991507,807.1589664647599,797.7521126904261,805.3305053710938,10908592.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.208271078350789,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,9.795978107602883
2023-02-15,807.3995485525281,807.3995485525281,797.1747330538742,803.694580078125,11438712.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.187534289239764,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,9.815917881682282
2023-02-16,805.0899366009373,809.2761316878249,799.2197129563453,800.7835083007812,8062500.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.150633899109916,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,9.85160148557508
2023-02-17,799.2196910269881,802.6600524376097,790.5345890116744,796.7657470703125,8956270.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.099705248704684,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,9.901279050972828
2023-02-20,798.7384663515395,803.2854781022144,786.6130625255412,789.2835083007812,8086706.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.004861304357728,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,9.995141057721998
2023-02-21,789.1150855033404,799.8691726347396,786.2280790929624,792.24267578125,12389296.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,10.042371349743313,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,9.957807425888113
2023-02-22,788.6339729282492,790.0533943514464,774.2230217496752,776.7009887695312,10359102.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.845366824306392,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.157061873318774
2023-02-23,776.123636878338,778.9384566721428,766.0672184288102,771.4322509765625,27882010.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.778580947858568,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.226432703601967
2023-02-24,778.4812938723913,778.4812938723913,762.7470736219656,764.5514526367188,17061740.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.691360788905042,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.318468394498632
2023-02-27,763.0839740657053,769.3872600713753,758.9459430133319,766.4521484375,14312972.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.715453776619343,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.292880013556783
2023-02-28,766.0190402522969,772.4185946735463,764.431163219567,769.6759033203125,18993992.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.756317699585658,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.249768722091423
2023-03-01,775.6424426558673,776.1236104242643,767.8234664194171,768.93017578125,14137256.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.746864948425022,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.259709201794042
2023-03-02,766.981406050965,772.7313372630384,761.2073929564784,762.38623046875,17391814.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.663914697284193,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.347773457489495
2023-03-03,767.943731924865,779.4917579688479,764.094389910204,777.5189819335938,14986234.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.855735605698996,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.146376079952454
2023-03-06,779.4917245287281,788.8504134058667,778.5534709474247,783.0042724609375,27004710.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.925266478145994,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.07529623715248
2023-03-08,779.4917112272642,788.8744818253701,779.4917112272642,784.5680541992188,20099774.0,45002.11,12698.32,22.78,78.89,158779.90000000002,43845.65,554.55,246771.62,1784969.53,2122934.3,1961220.4649999999,-11959.57,9.945088784373416,247326.16999999998,0.2821716581733612,0.08095974054604821,8.583540916838682,0.19608708016905738,7.2170669606050994,-0.27276525721479783,10.055214404634443
